Index	Word	Cluster
29282	surmised	2
29283	transplants	4
29284	infringe	1
29285	disregarding	3
29286	gleason	2
29287	pyre	4
29288	agendas	4
29289	injure	2
29290	glitter	1
29291	dumas	4
29292	piro	1
29293	hetzel	4
29294	bitten	1
29295	enthroned	3
29296	subservient	1
29297	tariq	1
29298	tiglath	4
29299	tracker	2
29300	grosse	0
29301	beverley	0
29302	fieldwork	2
29303	spectre	1
29304	corfu	2
29305	leftmost	2
29306	mcbride	4
29307	devoting	4
29308	newsted	3
29309	conakry	2
29310	structuralist	1
29311	emanated	3
29312	bobo	2
29313	erica	4
29314	idioms	3
29315	scorpion	3
29316	courtly	2
29317	gamal	1
29318	condita	0
29319	disbanding	2
29320	tribesmen	2
29321	osmosis	1
29322	ssri	1
29323	xia	2
29324	geq	1
29325	ramone	3
29326	rake	1
29327	interwar	2
29328	horticulture	4
29329	manchurian	0
29330	tetra	4
29331	inherits	4
29332	misfits	3
29333	finalists	2
29334	internationals	0
29335	ulam	2
29336	letterboxing	1
29337	clerks	4
29338	phospholipids	4
29339	annular	3
29340	regenerated	0
29341	maverick	2
29342	toccata	0
29343	impediment	1
29344	homing	0
29345	clancy	3
29346	nlcs	4
29347	riviera	0
29348	rei	2
29349	dolores	0
29350	atrophy	0
29351	loudspeakers	4
29352	yb	4
29353	pancho	2
29354	jubilees	1
29355	apprenticed	4
29356	wmap	3
29357	vasily	0
29358	termites	2
29359	guildhall	4
29360	cardano	0
29361	usn	3
29362	reminiscences	2
29363	coo	0
29364	lamiaceae	2
29365	lai	3
29366	thoughtful	3
29367	goldwyn	3
29368	pulpit	2
29369	dubrovnik	1
29370	retaliated	4
29371	hopi	3
29372	seeger	3
29373	juliette	0
29374	bolstered	0
29375	toolbox	2
29376	angkor	3
29377	reaper	1
29378	quimby	4
29379	liberalisation	1
29380	utilising	3
29381	replenish	0
29382	quantitatively	4
29383	garret	2
29384	aten	3
29385	clytemnestra	1
29386	stinging	0
29387	pontifical	0
29388	ymca	2
29389	publically	1
29390	huguenot	2
29391	homoerotic	1
29392	rethinking	0
29393	beni	2
29394	gripping	2
29395	cheetah	3
29396	valved	0
29397	neanderthals	0
29398	morricone	2
29399	europ	3
29400	boson	4
29401	sewn	3
29402	hypnotism	0
29403	zimmer	0
29404	aceh	0
29405	mnemonics	4
29406	beatings	0
29407	chimes	1
29408	arbiter	1
29409	militarism	4
29410	haig	4
29411	landowner	2
29412	grands	2
29413	recoverable	1
29414	beneficiaries	0
29415	dunedin	2
29416	jiu	4
29417	cigar	3
29418	deductions	1
29419	ruiz	4
29420	pumpkins	1
29421	anaxagoras	3
29422	havre	1
29423	lycopene	4
29424	ellesmere	2
29425	interventionist	0
29426	bukharin	0
29427	saba	4
29428	levies	0
29429	camelopardalis	3
29430	aficionados	1
29431	omissions	0
29432	instituting	0
29433	characterizing	4
29434	graveyard	0
29435	gunmen	3
29436	danio	0
29437	espace	3
29438	mediocrity	2
29439	combo	4
29440	rabat	1
29441	ingest	1
29442	mcgovern	4
29443	fubar	2
29444	frazier	0
29445	vied	2
29446	unscrupulous	2
29447	mikoyan	2
29448	vitrification	4
29449	frankly	1
29450	jn	3
29451	cetera	0
29452	applauded	0
29453	nkrumah	4
29454	cke	1
29455	pnc	0
29456	prado	1
29457	hobbyist	4
29458	canaanites	3
29459	oriente	4
29460	tagore	4
29461	bandai	4
29462	behaviorism	0
29463	peres	2
29464	quartered	2
29465	subtracting	4
29466	cervix	3
29467	stm	2
29468	milliseconds	2
29469	shenandoah	1
29470	novellas	3
29471	layla	3
29472	sumter	1
29473	jellyfish	2
29474	vile	2
29475	blooms	4
29476	overloading	4
29477	vw	4
29478	authorize	3
29479	yorktown	1
29480	gwp	4
29481	amati	4
29482	shura	3
29483	aegisthus	2
29484	songhai	4
29485	tana	1
29486	homeostatic	0
29487	hol	3
29488	pines	4
29489	delirium	2
29490	drowsiness	3
29491	diadem	4
29492	creutzfeldt	4
29493	plugboard	4
29494	beset	4
29495	slanted	3
29496	labelling	0
29497	wheaton	3
29498	experimenter	2
29499	pinning	3
29500	andrey	2
29501	loaned	2
29502	willi	3
29503	skew	0
29504	invalidated	4
29505	lio	2
29506	confidently	2
29507	stare	2
29508	sous	4
29509	millimetres	1
29510	condon	1
29511	powerpoint	2
29512	personalized	4
29513	geocities	2
29514	expedient	4
29515	longbows	2
29516	thrill	1
29517	palos	2
29518	villeneuve	2
29519	troyes	0
29520	replicator	3
29521	counterexamples	4
29522	jasmuheen	0
29523	shalt	1
29524	plumage	3
29525	froze	4
29526	presenters	0
29527	abimelech	1
29528	parse	3
29529	spaceflights	1
29530	silvio	4
29531	jalal	4
29532	pliocene	4
29533	radiator	0
29534	tobruk	0
29535	monads	3
29536	madhya	0
29537	halliwell	1
29538	organisers	1
29539	epithets	0
29540	sadducees	4
29541	retitled	2
29542	elven	2
29543	disgusting	1
29544	reclining	0
29545	eastwood	3
29546	verily	1
29547	mitigating	0
29548	petrie	4
29549	abkhazians	1
29550	motown	3
29551	uninterested	4
29552	appendages	0
29553	corsairs	4
29554	aground	4
29555	wept	4
29556	zealous	1
29557	racine	0
29558	historicist	3
29559	sweetener	4
29560	fusing	0
29561	protease	4
29562	knocks	3
29563	alas	4
29564	transmigration	3
29565	gonzaga	0
29566	prerogatives	0
29567	morphogenesis	4
29568	imhotep	2
29569	aran	2
29570	cops	1
29571	ecoregion	2
29572	blames	0
29573	feuerbach	0
29574	priory	3
29575	battletech	0
29576	sephardi	2
29577	freshness	3
29578	siculus	3
29579	strides	1
29580	verbatim	0
29581	dimaggio	1
29582	artworks	1
29583	yardbirds	1
29584	jacobins	3
29585	har	1
29586	bigotry	0
29587	taxable	3
29588	myocardial	1
29589	nagoya	2
29590	unwin	1
29591	lionheart	4
29592	egmont	2
29593	sedative	1
29594	andalus	3
29595	tiptree	2
29596	hutchence	3
29597	metalworking	4
29598	pretenders	2
29599	xenophon	1
29600	bayonet	2
29601	carcinogen	2
29602	lumen	3
29603	emblems	4
29604	metroid	0
29605	caiman	3
29606	appreciable	0
29607	triglycerides	1
29608	giuliano	4
29609	micronation	1
29610	colonist	1
29611	aer	1
29612	couplet	3
29613	crts	4
29614	mancini	2
29615	commutator	1
29616	habitus	0
29617	bushmen	4
29618	shadowed	0
29619	unfaithful	3
29620	weighting	2
29621	ineffectual	3
29622	scant	3
29623	regal	2
29624	hermitian	3
29625	dakini	3
29626	turkmen	4
29627	principals	2
29628	ulema	4
29629	dhimmi	4
29630	tait	4
29631	benefitted	4
29632	mahogany	4
29633	vegeta	4
29634	fis	4
29635	ecowas	3
29636	wondering	1
29637	uniformed	1
29638	dumbarton	3
29639	infiltrate	0
29640	tls	4
29641	tres	3
29642	dunwich	0
29643	unlucky	1
29644	persistently	0
29645	qed	1
29646	sayles	2
29647	illustrative	3
29648	shelved	1
29649	patterning	2
29650	slips	2
29651	bocce	2
29652	haganah	3
29653	thymus	3
29654	hdz	0
29655	rao	0
29656	shiki	1
29657	celled	0
29658	trivially	4
29659	patagonia	2
29660	cartagena	1
29661	vannevar	2
29662	euroscepticism	4
29663	loyalties	2
29664	frees	4
29665	decipherment	3
29666	sitcoms	4
29667	guessed	3
29668	childish	3
29669	penzance	2
29670	laren	1
29671	foray	2
29672	pretoria	3
29673	envoys	4
29674	forays	2
29675	carefree	4
29676	legalism	2
29677	ulm	0
29678	lifeboat	1
29679	oeuvre	2
29680	partitioning	4
29681	spreadsheets	1
29682	edmonds	3
29683	copulation	3
29684	loomis	2
29685	interracial	4
29686	dalnet	1
29687	discerned	3
29688	iles	3
29689	ancien	4
29690	cullen	4
29691	keitel	2
29692	bor	2
29693	hypothyroidism	0
29694	norwood	2
29695	brigid	2
29696	maddox	1
29697	summits	4
29698	advaita	0
29699	chihuly	4
29700	jeffreys	1
29701	cimbri	4
29702	recordable	4
29703	hospitaller	3
29704	pentecostals	1
29705	hijra	3
29706	sanh	1
29707	akron	3
29708	chandrasekhar	4
29709	woolly	4
29710	procopius	3
29711	overlapped	0
29712	tetragrammaton	1
29713	infractions	0
29714	playground	4
29715	duluth	3
29716	interrupting	0
29717	oligocene	4
29718	partita	4
29719	lettre	1
29720	fujitsu	3
29721	internazionale	2
29722	bakersfield	3
29723	tishri	1
29724	inquisitors	3
29725	lauter	2
29726	calorimetry	1
29727	gimme	1
29728	altman	4
29729	dhrystone	2
29730	francium	4
29731	clinched	1
29732	manure	2
29733	revamped	3
29734	inquire	4
29735	dispense	1
29736	bligh	4
29737	eoin	2
29738	lanthanides	4
29739	willys	0
29740	orr	3
29741	whalers	3
29742	firenze	1
29743	muster	3
29744	attest	4
29745	reintroduction	0
29746	aspartic	1
29747	blaze	0
29748	abul	2
29749	anzac	2
29750	entitlement	3
29751	shams	0
29752	cie	4
29753	arag	3
29754	lynching	0
29755	kathryn	2
29756	cages	3
29757	donating	1
29758	kochi	3
29759	witten	3
29760	bystanders	1
29761	laundry	0
29762	xa	3
29763	constructor	0
29764	constabulary	4
29765	operands	0
29766	writs	1
29767	macintoshes	4
29768	nilsson	1
29769	fragrant	1
29770	etext	2
29771	chun	0
29772	reestablish	0
29773	undiscovered	2
29774	janissaries	1
29775	cramped	2
29776	vidal	3
29777	pledges	0
29778	chronically	4
29779	tumour	1
29780	marrakesh	3
29781	kennings	1
29782	apologist	4
29783	tuner	0
29784	sow	4
29785	replicators	2
29786	georgy	3
29787	mahal	2
29788	intermolecular	3
29789	intrigued	4
29790	practicable	4
29791	celestine	4
29792	deicide	2
29793	bonewits	1
29794	tramlink	2
29795	grimaldi	4
29796	tcl	3
29797	huac	1
29798	waterman	2
29799	cleanup	3
29800	nostrils	2
29801	loya	1
29802	inaccuracies	1
29803	theologies	0
29804	deuce	1
29805	eels	0
29806	bryce	1
29807	nosed	0
29808	howl	3
29809	enforceable	2
29810	ker	0
29811	ichi	1
29812	lyceum	0
29813	finkelstein	4
29814	sceptical	0
29815	consummated	3
29816	lombardi	0
29817	conferring	4
29818	roper	3
29819	hibernation	2
29820	atreus	0
29821	aslan	1
29822	khmelnytsky	4
29823	walloon	3
29824	granular	2
29825	portfolios	2
29826	jen	2
29827	inflexible	4
29828	gallico	1
29829	idris	1
29830	leviathan	1
29831	abergavenny	1
29832	vestiges	0
29833	omri	1
29834	despot	2
29835	kpa	2
29836	craggy	1
29837	withholding	1
29838	bsp	1
29839	woodside	1
29840	hangar	3
29841	presocratic	2
29842	firestorm	4
29843	gyula	3
29844	regenerative	0
29845	defectors	0
29846	pretend	3
29847	cabling	3
29848	dressage	1
29849	kirtland	0
29850	hunnish	2
29851	nay	0
29852	fullest	0
29853	enclosures	3
29854	maidens	1
29855	glock	3
29856	imprinting	4
29857	spinoff	1
29858	faceted	1
29859	bakassi	0
29860	porphyry	2
29861	parachutes	4
29862	helier	2
29863	pissarro	1
29864	underlined	1
29865	athabasca	1
29866	corso	2
29867	immobile	4
29868	monomer	0
29869	silhouette	0
29870	graces	0
29871	jabal	4
29872	overtook	2
29873	kiritimati	0
29874	inteligencia	3
29875	magister	4
29876	pfeiffer	3
29877	bangladeshi	1
29878	captained	0
29879	pickles	2
29880	netanyahu	2
29881	earhart	1
29882	lycanthropy	2
29883	xxvii	1
29884	handlers	4
29885	hn	1
29886	worries	3
29887	antioxidant	1
29888	pertain	4
29889	berzelius	4
29890	disproven	4
29891	sable	2
29892	susanna	3
29893	horseshoes	3
29894	hessen	2
29895	unionism	3
29896	slapping	4
29897	umayyads	1
29898	alternates	2
29899	perpetuity	4
29900	haer	3
29901	shortcut	1
29902	freeciv	2
29903	weidenfeld	4
29904	incantations	1
29905	septic	2
29906	tantamount	4
29907	gunnar	2
29908	hazaras	1
29909	woodruff	2
29910	underlie	3
29911	chennai	3
29912	aelia	1
29913	od	3
29914	ladders	4
29915	toil	1
29916	bifurcation	0
29917	validate	0
29918	cadiz	0
29919	deceive	2
29920	impartiality	3
29921	triomphe	0
29922	voroshilov	0
29923	labyrinths	2
29924	distantly	0
29925	cyclase	2
29926	prosthetic	4
29927	polymorphic	0
29928	szil	3
29929	sicilies	3
29930	heater	4
29931	roda	3
29932	overlordship	4
29933	ethologists	4
29934	cassell	2
29935	apprehended	0
29936	thar	4
29937	melancholia	3
29938	isopropyl	4
29939	hilversum	1
29940	negate	3
29941	vall	3
29942	westerly	2
29943	cassation	3
29944	cond	2
29945	discernible	0
29946	acme	4
29947	bofh	4
29948	lise	2
29949	deadliest	0
29950	blasting	2
29951	udi	1
29952	byproducts	4
29953	denton	1
29954	soo	1
29955	eastwards	1
29956	metasyntactic	0
29957	ventris	3
29958	prodigious	2
29959	tampering	1
29960	savannas	0
29961	starling	1
29962	mutualism	3
29963	towering	4
29964	quantifiers	2
29965	duress	0
29966	yum	4
29967	shimon	1
29968	seminaries	3
29969	alderney	3
29970	melaka	4
29971	palatalization	0
29972	repetitions	0
29973	anions	4
29974	admirable	4
29975	temptations	2
29976	morbidity	0
29977	ambiguities	0
29978	summarily	2
29979	baudot	4
29980	charms	0
29981	animist	4
29982	caine	0
29983	microphones	0
29984	arresting	3
29985	jaynes	4
29986	diz	3
29987	motel	0
29988	paleo	1
29989	coney	0
29990	intolerant	3
29991	vous	0
29992	engulfed	1
29993	metz	2
29994	regimental	2
29995	numa	0
29996	dunkirk	2
29997	upanija	2
29998	moro	1
29999	qualitatively	3
30000	asgard	3
30001	chron	2
30002	gonzalo	4
30003	shunning	0
30004	guerrero	1
30005	andamanese	4
30006	gubernatorial	3
30007	recounting	3
30008	lagged	3
30009	masquerade	2
30010	cle	3
30011	stressful	2
30012	voight	4
30013	astra	2
30014	powerfully	3
30015	subvert	0
30016	aquilegia	1
30017	angled	0
30018	permeable	4
30019	guglielmo	1
30020	anoa	3
30021	disgrace	3
30022	parcels	2
30023	optically	2
30024	cernunnos	1
30025	surrendering	4
30026	uninhabitable	0
30027	igg	0
30028	bilbo	1
30029	loft	1
30030	crunch	1
30031	glenda	3
30032	sardar	1
30033	unclassified	1
30034	override	4
30035	petr	0
30036	equilibria	1
30037	jagiellonian	4
30038	palmyra	3
30039	bluescreen	3
30040	vliw	0
30041	scandinavians	3
30042	persecute	1
30043	gustavo	2
30044	debacle	0
30045	mctaggart	4
30046	writeups	1
30047	masterful	2
30048	lemmings	4
30049	dataset	4
30050	penelope	0
30051	audiogalaxy	1
30052	muscovy	1
30053	apuleius	2
30054	tele	4
30055	corrective	1
30056	linnaean	1
30057	anjouan	4
30058	rulebase	1
30059	curries	0
30060	crazed	2
30061	hamilcar	3
30062	seaplane	1
30063	hierarchically	3
30064	volatility	2
30065	ovum	2
30066	equivocation	4
30067	albinus	3
30068	moabites	4
30069	ite	3
30070	dine	4
30071	diaz	3
30072	seaman	0
30073	milled	0
30074	ghanima	3
30075	satanism	1
30076	pearce	0
30077	hires	0
30078	greenville	0
30079	handicrafts	4
30080	dossier	0
30081	kwakiutl	2
30082	gottlob	4
30083	govt	0
30084	cosets	3
30085	rstenberg	4
30086	antecedents	1
30087	hardback	2
30088	syncretic	1
30089	listerine	0
30090	gondor	1
30091	ombudsman	3
30092	aves	1
30093	batavian	0
30094	albigensian	3
30095	engler	1
30096	perpetuating	4
30097	gallus	1
30098	workable	3
30099	linguistique	1
30100	anz	1
30101	sinned	4
30102	synonymously	1
30103	chaste	0
30104	militaristic	0
30105	franchising	0
30106	plundering	2
30107	masuria	4
30108	thelma	4
30109	protruding	3
30110	ashmore	2
30111	heralds	2
30112	hyphenated	4
30113	subordinated	1
30114	dtmf	4
30115	cassini	3
30116	atlases	3
30117	photographing	3
30118	youngsters	2
30119	anchoring	4
30120	cornelia	3
30121	mezzo	3
30122	tremblay	1
30123	turbojet	3
30124	schulz	0
30125	roommate	4
30126	koyaanisqatsi	1
30127	toku	0
30128	qe	4
30129	rutland	0
30130	yoruba	3
30131	consecutively	2
30132	conceit	4
30133	ranching	1
30134	shaving	2
30135	solvable	0
30136	tetris	4
30137	quickest	0
30138	allocating	4
30139	lard	1
30140	gallbladder	4
30141	bedi	0
30142	conferencing	1
30143	belloc	0
30144	iwo	1
30145	berkley	2
30146	regan	1
30147	suspensions	2
30148	architecturally	2
30149	samarkand	4
30150	curtin	2
30151	wallpaper	3
30152	civilis	4
30153	proportionally	0
30154	egyptologists	3
30155	frazer	0
30156	gomer	4
30157	issuance	4
30158	feeder	0
30159	rhodesian	1
30160	fibrous	0
30161	belo	0
30162	soong	4
30163	kelp	0
30164	splendor	4
30165	arduous	1
30166	cde	1
30167	lehmann	4
30168	plaintexts	2
30169	lili	0
30170	sao	4
30171	tans	3
30172	iconoclast	3
30173	eads	4
30174	bodhisattvas	3
30175	jai	3
30176	fads	0
30177	barcode	0
30178	fca	2
30179	aldrich	0
30180	encircle	0
30181	lattices	1
30182	maturing	1
30183	geocentric	3
30184	nipples	3
30185	powerhouse	4
30186	buff	3
30187	flaherty	4
30188	particularity	4
30189	kettle	2
30190	typewriters	0
30191	lambs	2
30192	angiosperm	3
30193	impeach	3
30194	tantra	1
30195	yttrium	0
30196	flagellates	3
30197	sai	1
30198	scotus	1
30199	benzoate	1
30200	topeka	0
30201	sanctioning	4
30202	petite	0
30203	reentry	2
30204	nuances	4
30205	progressions	1
30206	concerti	0
30207	koufax	3
30208	brahui	4
30209	armadillo	3
30210	sebasti	4
30211	abrogated	2
30212	presidium	3
30213	cladistics	1
30214	haymarket	0
30215	husky	4
30216	archdiocese	3
30217	flawless	3
30218	pandavas	4
30219	corundum	2
30220	pickering	1
30221	userland	3
30222	hinterland	2
30223	rosy	4
30224	tannenberg	3
30225	venn	2
30226	uneducated	2
30227	pantheistic	4
30228	commencing	4
30229	aurelian	0
30230	tick	2
30231	adjustable	2
30232	weasel	4
30233	eisa	3
30234	ballast	1
30235	homelands	3
30236	acknowledgment	1
30237	prolong	3
30238	adm	0
30239	pushkin	4
30240	desiderius	4
30241	tadeusz	0
30242	destry	2
30243	lucan	2
30244	sperry	1
30245	vigor	4
30246	supermassive	1
30247	iala	0
30248	inquisitorial	2
30249	gx	2
30250	ambushed	1
30251	tsunamis	1
30252	motile	4
30253	perch	1
30254	forwarding	2
30255	millennialism	1
30256	turbofan	3
30257	lambeau	2
30258	diab	3
30259	grotto	0
30260	misinterpreted	1
30261	gigabit	4
30262	avro	3
30263	snapper	0
30264	cfp	4
30265	rosicrucian	1
30266	ola	0
30267	nitro	1
30268	busts	1
30269	rampage	0
30270	hustler	4
30271	mckay	0
30272	kublai	3
30273	oedipus	0
30274	platter	2
30275	grill	2
30276	histogram	3
30277	alienate	0
30278	divina	2
30279	cotangent	2
30280	ruskin	1
30281	radiate	2
30282	salazar	4
30283	transmembrane	4
30284	satirists	3
30285	oem	3
30286	tuples	2
30287	xhosa	4
30288	lasker	0
30289	redness	2
30290	moderating	3
30291	ripped	2
30292	distillery	3
30293	mississippian	3
30294	unjustly	1
30295	tarsus	1
30296	bowing	4
30297	narrates	1
30298	durkheim	1
30299	wasteland	3
30300	nullified	0
30301	ferrous	2
30302	erstwhile	2
30303	lk	0
30304	iucn	3
30305	solferino	3
30306	hooves	4
30307	msg	0
30308	bland	4
30309	goren	1
30310	futurians	3
30311	brokers	1
30312	abolitionists	4
30313	retailing	3
30314	fink	0
30315	tarquin	4
30316	consternation	0
30317	naturalis	4
30318	socialization	3
30319	kissed	0
30320	lucio	2
30321	stalking	1
30322	qualifies	4
30323	soles	0
30324	oireachtas	1
30325	raison	1
30326	heaps	4
30327	ivb	0
30328	osmotic	1
30329	jethro	2
30330	hogs	0
30331	buds	3
30332	honestly	4
30333	devising	3
30334	repositories	4
30335	ecs	0
30336	emblematic	1
30337	bleach	0
30338	algonquin	4
30339	keegan	4
30340	sluggish	1
30341	alsatian	4
30342	raaf	4
30343	arbroath	3
30344	remorse	3
30345	ancestries	0
30346	africanus	0
30347	imaginable	3
30348	snopes	2
30349	matrilineal	0
30350	vegan	4
30351	excused	3
30352	maury	0
30353	ethiopic	4
30354	flick	0
30355	sussman	2
30356	hump	3
30357	rationals	0
30358	biomolecules	2
30359	legitimize	3
30360	depressing	1
30361	monegasque	4
30362	supervisory	2
30363	clavichord	2
30364	gilded	2
30365	nihon	2
30366	rivi	0
30367	spoiled	0
30368	accademia	0
30369	depravity	1
30370	clutter	0
30371	chauvinism	4
30372	bosniak	0
30373	yearbook	3
30374	inflows	1
30375	sargent	0
30376	jared	2
30377	gens	2
30378	andrewes	1
30379	genomic	3
30380	tain	0
30381	salman	0
30382	arbitral	2
30383	wahid	2
30384	entomologist	2
30385	vomit	4
30386	kline	2
30387	gemological	3
30388	khazaria	0
30389	glas	4
30390	infamously	0
30391	rl	2
30392	hateful	4
30393	funnel	1
30394	pomp	0
30395	eradicated	0
30396	fezzan	1
30397	mitanni	1
30398	preeminent	1
30399	dickey	1
30400	meteors	1
30401	khalil	3
30402	figuratively	1
30403	shiv	1
30404	shrublands	4
30405	mountaineer	4
30406	coincidences	0
30407	baines	1
30408	duran	3
30409	joanne	2
30410	phrygia	0
30411	reruns	2
30412	cfc	3
30413	crystallization	4
30414	irishman	2
30415	phytoplankton	4
30416	lengthen	1
30417	fumble	0
30418	accelerations	4
30419	mcs	4
30420	auden	2
30421	rove	4
30422	cnt	0
30423	icty	0
30424	awoke	0
30425	michinaga	1
30426	argumentum	0
30427	kanaris	1
30428	pristine	4
30429	thermonuclear	1
30430	hampstead	4
30431	slack	4
30432	catiline	3
30433	postcard	1
30434	wordplay	1
30435	bumps	1
30436	redeemer	4
30437	byproduct	3
30438	wanderer	2
30439	chairmanship	3
30440	grievous	3
30441	tagalog	1
30442	toon	1
30443	heterodox	4
30444	sooty	2
30445	phrased	2
30446	sykes	1
30447	bertie	4
30448	tak	2
30449	conjunctions	0
30450	buridan	0
30451	kernighan	0
30452	oddity	4
30453	mma	0
30454	durians	0
30455	tds	0
30456	shechem	1
30457	formulaic	1
30458	jacinto	1
30459	hodder	1
30460	symbiosis	0
30461	tufts	3
30462	wie	3
30463	bianca	3
30464	artur	1
30465	teletype	1
30466	inwards	4
30467	mindset	0
30468	contending	0
30469	spongiform	4
30470	compensating	1
30471	lepidus	2
30472	pak	2
30473	lesund	0
30474	laotian	1
30475	rts	2
30476	crewmen	3
30477	asymmetrical	0
30478	resorting	2
30479	seam	2
30480	rube	1
30481	langdon	4
30482	afrobeat	2
30483	avicenna	2
30484	unabridged	3
30485	hike	2
30486	patria	2
30487	zedekiah	2
30488	idiopathic	3
30489	endosymbiotic	0
30490	trot	1
30491	barreled	3
30492	whirlpool	3
30493	reinstate	1
30494	bartender	3
30495	colleen	2
30496	converters	3
30497	couturat	0
30498	constipation	4
30499	snows	3
30500	glassy	2
30501	knut	4
30502	snipers	2
30503	declensions	0
30504	electronegative	0
30505	annunzio	1
30506	basra	0
30507	ere	2
30508	lignite	4
30509	jag	3
30510	tvs	0
30511	gao	3
